Id,SMILES,source,TA98,TA100,TA102,TA1535,TA1537,Overall,Partition
306,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,isssty,0,0,-1,0,0,-1,Internal
307,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,isssty,0,-1,1,0,0,1,Train
308,CCCCC(CC)C(=O)O,isssty,0,0,-1,0,0,-1,Train
309,COc1c2occc2cc2ccc(=O)oc12,isssty,0,0,1,0,-1,1,Train
310,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,isssty,0,0,0,0,0,0,Train
311,COC=O,isssty,0,0,-1,0,0,-1,External
312,O=S(=O)([O-])c1ccc(/N=N/c2c(O)ccc3cc(S(=O)(=O)[O-])ccc23)cc1,isssty,0,0,-1,0,-1,-1,External
313,Nc1ccc(Cl)c(Cl)c1,isssty,0,0,-1,0,-1,-1,Train
314,CN(C)N,isssty,0,0,0,0,-1,-1,Internal
315,O=C(O)CNCP(=O)(O)O,isssty,0,0,-1,0,0,-1,Train
316,Cc1cc(=O)n(-c2ccccc2)n1C,isssty,0,0,0,-1,-1,-1,Train
317,CC(=O)OC(C)CN(CC(C)OC(C)=O)N=O,isssty,-1,1,-1,-1,-1,1,External
318,S=c1[nH]cnc2nc[nH]c12,isssty,0,0,-1,1,0,1,External
319,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,isssty,0,0,-1,0,0,-1,Internal
320,N/C(=N\c1ccccc1)Nc1ccccc1,isssty,0,0,-1,0,0,-1,Train
321,O=[N+]([O-])c1ccc2[nH]c3ccccc3c2c1,isssty,1,1,-1,0,1,1,Internal
322,C=COC(C)=O,isssty,0,0,0,0,0,0,Train
323,OC(O)C(Cl)(Cl)Cl,isssty,0,1,-1,0,0,1,Train
324,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,isssty,1,0,-1,0,1,1,Train
325,CC(=O)CC(C)C,isssty,0,0,-1,0,0,-1,Train
326,CC1=NN(c2ccccc2)C(=O)C1,isssty,0,0,-1,0,0,-1,Internal
327,CCOC(=O)c1ccccc1C(=O)OCC,isssty,0,0,-1,0,0,-1,Train
328,C=CC(=O)OCC,isssty,0,0,-1,0,0,-1,External
329,CC(=O)CN(C)N=O,isssty,-1,1,-1,-1,-1,1,Internal
330,Nc1c2ccccc2nc2ccccc12,isssty,0,0,-1,0,1,1,External
331,O=C1C=C(O)c2ccccc2C1=O,isssty,0,0,0,0,0,0,Train
332,CC1CN(N=O)CC(C)O1,isssty,-1,1,-1,-1,-1,1,Train
333,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1cnc[nH]1)C(=O)N[C@H](CC1CCCCC1)[C@@H](O)[C@H](O)C1CC1,isssty,0,0,0,0,0,0,Train
334,NCCNC(=O)c1ccc(Cl)cn1,isssty,0,0,0,0,0,0,Train
335,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,isssty,0,0,0,0,0,0,Train
336,CC(C)(C)O,isssty,0,0,0,0,0,0,Train
337,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,isssty,0,0,0,0,0,0,Train
338,O=C(O)c1cc2ccccc2cc1O,isssty,0,0,-1,0,0,-1,Train
339,Cc1cccc(O)c1,isssty,0,0,0,0,0,0,Train
340,Cc1ccccc1-c1ccccc1,isssty,0,0,0,0,-1,-1,Train
341,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,isssty,1,1,1,0,1,1,Internal
342,CC(=O)/C=C/C1=C(C)CCCC1(C)C,isssty,0,0,-1,0,0,-1,External
343,Cc1ccc(N)cc1O,isssty,-1,-1,0,0,0,-1,Train
344,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,isssty,0,0,-1,0,0,-1,Train
345,Cc1ccc(N=C=O)cc1N=C=O,isssty,1,1,-1,0,0,1,Train
346,Clc1nc2ccccc2nc1Cl,isssty,0,0,-1,0,0,-1,External
347,Cc1ccc(N)c(S(=O)(=O)O)c1,isssty,0,0,0,0,0,0,Train
348,CBr,isssty,0,1,-1,1,0,1,Train
349,O=Cc1ccc2c(c1)OCO2,isssty,0,0,0,0,0,0,Train
350,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,isssty,0,0,-1,0,0,-1,Train
351,c1ccc(C2CO2)cc1,isssty,0,1,-1,1,1,1,Train
352,CCN(CC)c1ccc(N=O)c(O)c1,isssty,0,0,-1,0,0,-1,Train
353,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,isssty,0,0,-1,-1,0,-1,External
354,CC(C)N=C=NC(C)C,isssty,0,0,-1,0,0,-1,Train
355,CCOC(C)=O,isssty,0,0,0,0,0,0,Train
356,CCCCCCCCCCCCS,isssty,0,0,-1,0,0,-1,Internal
357,C=C(C)C(=O)OCC,isssty,0,0,-1,0,0,-1,Train
358,Cc1cccn2c1nc1ccc(N)nc12,isssty,1,1,-1,-1,-1,1,Train
359,Cc1ccc(O)c(N)c1,isssty,0,-1,-1,0,0,-1,Train
360,Oc1c(Br)cc(Br)cc1Br,isssty,0,0,-1,0,0,-1,External
361,CN(C)c1cc[nH+]cc1,isssty,0,0,0,0,0,0,Train
362,O=c1ccc2ccccc2o1,isssty,0,1,-1,0,0,1,Train
363,CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c2cc1C,isssty,0,0,-1,0,0,-1,External
364,CCCCOCCO,isssty,0,0,0,0,0,0,External
365,C=C(C)C(=O)OCCCCCC,isssty,0,0,-1,0,0,-1,Train
366,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,isssty,0,0,0,0,0,0,External
367,c1ccc(N(c2ccccc2)c2ccccc2)cc1,isssty,0,0,-1,0,0,-1,Train
368,Cc1ncc[nH]1,isssty,0,0,-1,0,0,-1,Train
369,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,isssty,0,0,0,0,-1,-1,Internal
370,Nc1cccc2ccccc12,isssty,1,1,-1,-1,0,1,Train
371,C=C(C)[C@@H]1CC=C(C)CC1,isssty,0,0,0,0,0,0,Train
372,Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,isssty,1,1,-1,-1,-1,1,Train
373,COc1cc(NC(C)CCCN)c2ncccc2c1,isssty,-1,0,0,0,0,-1,External
374,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,isssty,1,1,1,1,1,1,Train
375,Cc1ccccn1,isssty,0,0,0,0,0,0,External
376,CC(=O)c1ccc([N+](=O)[O-])cc1,isssty,1,0,-1,0,0,1,External
377,CCC[N+](=O)[O-],isssty,0,0,0,0,0,0,Train
378,O=[N+]([O-])c1cccc(O)c1,isssty,1,0,-1,0,0,1,External
379,O=C(O)c1ccccc1[N+](=O)[O-],isssty,1,0,-1,0,0,1,Train
380,O=NN(c1ccccc1)c1ccccc1,isssty,0,0,-1,0,0,-1,External
381,O=c1[nH]c(=O)n([C@@H]2C[C@@H](O)[C@H](CO)O2)cc1/C=C/Br,isssty,0,0,0,0,0,0,Train
382,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,isssty,0,-1,1,-1,1,1,Train
383,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],isssty,0,1,-1,0,0,1,Train
384,NC(N)=S,isssty,0,0,-1,0,0,-1,Train
385,Cc1ccc(O)cc1,isssty,0,0,-1,0,-1,-1,Train
386,Cc1cccc([N+](=O)[O-])c1,isssty,0,0,0,0,0,0,Train
387,NCCNCCO,isssty,0,0,-1,1,0,1,Train
388,c1ccncc1,isssty,0,0,0,0,0,0,Train
389,Cn1c(N)nc2ncc(-c3ccccc3)cc21,isssty,1,0,-1,-1,-1,1,Train
390,OC(CCl)CCl,isssty,-1,1,-1,1,-1,1,Train
391,NCCNCCNCCNCCN,isssty,1,1,-1,0,0,1,External
392,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,isssty,0,0,-1,0,0,-1,Train
393,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,isssty,0,0,0,-1,-1,-1,Train
394,CC(C)Cc1ccc(C(C)C(=O)O)cc1,isssty,0,0,0,0,0,0,Train
395,OCCOc1cc(Cl)c(Cl)cc1Cl,isssty,0,0,-1,0,0,-1,Train
396,[Cl][Hg][Cl],isssty,0,0,0,0,0,0,Train
397,C[Si](C)(C)Cl,isssty,0,0,-1,0,0,-1,Train
398,C[Si](C)(Cl)Cl,isssty,0,0,-1,0,0,-1,Train
399,CC(C)(C#N)/N=N/C(C)(C)C#N,isssty,0,0,-1,0,0,-1,External
400,CCSCCC(N)C(=O)O,isssty,0,0,-1,0,-1,-1,Train
401,COP(=S)(Cl)OC,isssty,0,0,0,0,0,0,External
402,FC(F)(F)c1ccc(Cl)cc1,isssty,0,0,-1,0,0,-1,Train
403,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,isssty,1,1,1,0,0,1,Internal
404,c1ccc(-c2ccccc2)cc1,isssty,0,0,-1,0,0,-1,External
405,O=C1c2ccccc2-c2ccc([N+](=O)[O-])cc21,isssty,1,1,-1,-1,-1,1,External
406,C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,isssty,0,0,-1,0,0,-1,External
407,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,isssty,0,0,-1,0,0,-1,External
408,CCCCCCCC(=O)O,isssty,0,0,-1,0,0,-1,Train
409,N#CCc1ccccc1,isssty,0,0,-1,0,0,-1,Train
410,O=NN(CCO)CCO,isssty,1,-1,-1,1,-1,1,External
411,CC(C)[N+](=O)[O-],isssty,1,1,1,-1,-1,1,Train
412,C=C(Cl)Cl,isssty,-1,1,-1,1,0,1,Train
413,CN(C)C(=S)SSC(=S)N(C)C,isssty,1,1,0,1,-1,1,External
414,O=C1c2ccccc2C(=O)C1(O)O,isssty,0,0,-1,0,0,-1,Train
415,O=Cc1ccc(Cl)c(Cl)c1,isssty,0,0,-1,0,-1,-1,Train
416,Nc1ccc2nc3ccccc3nc2c1N,isssty,1,1,-1,-1,1,1,Train
417,c1cnccn1,isssty,0,0,0,0,0,0,Train
418,CCOP(C)(=O)SCCN(C(C)C)C(C)C,isssty,0,0,-1,0,0,-1,External
419,CCCCCCCCCCCCCCCCC1CO1,isssty,0,0,-1,0,0,-1,Internal
420,[Cl][Fe]([Cl])[Cl],isssty,0,0,-1,0,0,-1,External
421,CCOC(=O)CBr,isssty,0,0,0,0,0,0,Train
422,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,isssty,0,0,-1,0,0,-1,Train
423,O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,isssty,0,0,-1,0,0,-1,Train
424,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@H]3O[C@H]1C[C@@H](N)[C@@H](O)[C@@H](C)O1,isssty,1,0,1,0,0,1,Train
425,C1=CCCCC1,isssty,0,0,-1,0,0,-1,Train
426,COP(=O)(OC)N1CCOCC1,isssty,0,0,-1,0,0,-1,Train
427,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@H]2O,isssty,0,0,0,0,0,0,Train
428,Cl/C=C\CCl,isssty,1,1,-1,1,0,1,External
429,O=[N+]([O-])c1ccc(CNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1,isssty,0,0,-1,-1,-1,-1,Internal
430,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,isssty,0,0,-1,0,0,-1,Train
431,[O]=[Ti]=[O],isssty,0,0,0,0,0,0,Train
432,Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2-c1ccc([N+](=O)[O-])cc1,isssty,1,1,-1,-1,-1,1,Train
433,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,isssty,0,0,-1,0,0,-1,Internal
434,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,isssty,0,0,-1,0,0,-1,Train
435,COc1cccc2c1ccc1c(C(=O)O)cc3c(c12)OCO3,isssty,1,0,1,0,-1,1,Train
436,CC(=O)CC(C)=O,isssty,0,0,-1,0,0,-1,Train
437,CN(C)CCOC(c1ccccc1)c1ccccc1,isssty,0,0,-1,0,0,-1,Internal
438,Cc1ccc(CO)cc1,isssty,0,0,-1,0,0,-1,Train
439,CC(=O)OCc1ccccc1,isssty,0,0,-1,0,0,-1,Train
440,N[C@@H](CCC(=O)O)C(=O)[O-],isssty,0,0,0,0,-1,-1,Train
441,CCCCOB(OCCCC)OCCCC,isssty,0,0,-1,0,0,-1,Train
442,O=C(c1ccccc1)c1ccccc1,isssty,0,0,-1,0,0,-1,Train
443,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,isssty,0,0,-1,0,0,-1,Train
444,O=C1CCc2ccccc2O1,isssty,0,0,-1,0,0,-1,Train
445,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],isssty,0,1,-1,-1,-1,1,Train
446,Clc1ccccc1,isssty,0,0,-1,0,0,-1,Train
447,O=C(O)c1ccc2c(c1)C(=O)OC2=O,isssty,0,0,0,0,0,0,Train
448,O=c1[nH]cc(F)c(=O)[nH]1,isssty,0,0,0,0,0,0,Train
449,Cc1ccc(C)o1,isssty,0,0,-1,0,-1,-1,Internal
450,O=S([O-])S(=O)[O-],isssty,0,0,0,0,0,0,Train
451,O=[N+]([O-])c1ccc2c(c1)oc1ccccc12,isssty,1,1,-1,-1,-1,1,Train
452,Cc1cc(-c2ccc([NH3+])c(C)c2)ccc1[NH3+],isssty,1,0,-1,0,-1,1,Train
453,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,isssty,0,0,-1,0,0,-1,Train
454,CC(=O)N[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](CO)O[C@H]1O,isssty,0,0,-1,0,0,-1,Train
455,CN(C)CCN(Cc1ccc(Cl)s1)c1ccccn1,isssty,0,0,-1,0,0,-1,External
456,C[N+]1(C)CCOCC1,isssty,0,0,0,0,0,0,Train
457,ClC(Cl)(Cl)C(Cl)(Cl)Cl,isssty,0,0,-1,0,0,-1,External
458,CCOCCCl,isssty,0,0,0,0,0,0,Internal
459,FC(F)(Br)C(F)(F)I,isssty,0,0,-1,1,0,1,Train
460,[Ga]#[As],isssty,0,0,0,0,-1,-1,Train
461,O=C=NCCCCCCN=C=O,isssty,0,0,0,0,0,0,External
462,CCCCC(CC)COC(=O)CCCCC(=O)O,isssty,0,0,0,0,0,0,Train
463,CNC(=O)Oc1cccc2ccccc12,isssty,0,0,0,0,-1,-1,Train
464,CCCCCl,isssty,0,0,-1,0,0,-1,Train
465,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,isssty,0,0,-1,1,0,1,External
466,CN[C@@H](C)[C@H](O)c1ccccc1,isssty,0,0,-1,0,-1,-1,Train
467,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,isssty,0,0,-1,0,0,-1,Train
468,O=C1C=Cc2ccccc2C1=O,isssty,0,1,-1,0,0,1,External
469,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,isssty,0,0,-1,0,0,-1,Train
470,Nc1ncnc2c1nc(-c1ccc([N+](=O)[O-])cc1)n2-c1ccc([N+](=O)[O-])cc1,isssty,1,1,-1,-1,-1,1,Train
471,Cc1ccccc1,isssty,0,0,-1,0,0,-1,External
472,CCC(Cl)C(Cl)C(Cl)CC(Cl)C(Cl)C(C)Cl,isssty,0,0,-1,0,0,-1,Train
473,Nc1ncnc2c1ncn2-c1ccc([N+](=O)[O-])cc1,isssty,1,1,-1,-1,-1,1,Train
474,CNC[C@H](O)c1cccc(O)c1,isssty,0,0,-1,0,0,-1,Train
475,Nc1nc2ccccc2[nH]1,isssty,0,0,-1,0,0,-1,External
476,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,isssty,0,0,-1,0,0,-1,Train
477,Oc1ccc(Cl)cc1Cc1ccccc1,isssty,0,0,-1,0,0,-1,Train
478,OC[P+](CO)(CO)CO,isssty,0,0,-1,0,0,-1,External
479,OCCN(CCO)CCO,isssty,0,0,-1,0,0,-1,Train
480,Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2nc[nH]c12,isssty,1,1,-1,-1,-1,1,Train
481,CCC1(c2ccccc2)C(=O)NCNC1=O,isssty,0,0,-1,1,0,1,Train
482,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,isssty,0,0,0,-1,-1,-1,External
483,O=C1C(O)=C(O)OC1C(O)CO,isssty,0,0,0,0,0,0,Train
484,O=[N+]([O-])c1ccc2c(c1)[nH]c1ccccc12,isssty,1,1,-1,0,1,1,Train
485,Cc1c(N=C=O)cccc1N=C=O,isssty,1,-1,-1,0,0,1,Internal
486,CCCCCCc1ccc(O)cc1O,isssty,0,0,-1,0,0,-1,Internal
487,C=Cc1ccccn1,isssty,0,0,-1,0,0,-1,Train
488,C=CCc1ccc(OC)cc1,isssty,0,0,-1,0,0,-1,Train
489,O=[N+]([O-])c1ccc(Nc2ncnc3nc[nH]c23)cc1,isssty,0,0,-1,-1,-1,-1,Train
490,N#C/C=C/C#N,isssty,0,0,-1,0,-1,-1,Train
491,O=C1c2c(O)cccc2Cc2cccc(O)c21,isssty,0,0,-1,0,1,1,Internal
492,NCCNCCNCCN,isssty,1,1,-1,1,1,1,Train
493,C=C(C)[C@@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,isssty,0,0,-1,0,0,-1,Train
494,C[N+](C)(C)CCO,isssty,0,0,0,0,0,0,Train
495,C=CC1CC=CCC1,isssty,0,0,-1,0,0,-1,Train
496,NC=O,isssty,0,0,-1,0,0,-1,Train
497,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,isssty,0,0,-1,0,0,-1,Train
498,O=C(O)C1=C/C(=N\Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,isssty,0,0,-1,0,-1,-1,Train
499,CC1=CC[C@H](C(C)(C)O)CC1,isssty,0,0,-1,0,0,-1,Train
500,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,isssty,0,0,-1,0,-1,-1,Train
501,CC(O)c1ccccc1,isssty,0,0,-1,0,0,-1,Train
502,O=[N+]([O-])c1ccc(CNc2ncnc3nc[nH]c23)cc1,isssty,0,0,-1,-1,-1,-1,Train
503,NCCCCCCN,isssty,0,0,-1,0,0,-1,External
504,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,isssty,0,0,-1,0,0,-1,Train
505,CCc1ccccc1,isssty,0,0,-1,0,0,-1,External
506,Cc1ccc(S(=O)(=O)[O-])cc1C,isssty,0,0,-1,0,0,-1,Train
507,Nc1ccc(NCCO)c([N+](=O)[O-])c1,isssty,1,1,-1,0,-1,1,Train
508,Oc1ccc(Nc2ccc3ccccc3c2)cc1,isssty,0,0,-1,0,0,-1,Train
509,O=S([O-])O,isssty,0,0,-1,0,0,-1,Train
510,COC(=O)c1ccc(C)cc1,isssty,0,0,-1,0,0,-1,Train
511,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)C(O)C1c1ccc([N+](=O)[O-])cc1,isssty,1,1,-1,-1,-1,1,External
512,CC(=O)Nc1ccc(N/N=C2\C=C(C)C=CC2=O)cc1,isssty,1,1,-1,0,1,1,Train
513,Nc1ncnc2c1ncn2Cc1ccc([N+](=O)[O-])cc1,isssty,0,0,-1,-1,-1,-1,Train
514,CNc1ccc(O)cc1,isssty,0,0,-1,0,1,1,External
515,Oc1c(I)cc(Cl)c2cccnc12,isssty,0,0,-1,0,0,-1,Train
516,CC(Cl)Cl,isssty,0,0,-1,0,0,-1,Train
517,CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,isssty,0,0,-1,0,0,-1,Train
518,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,isssty,0,0,0,0,0,0,Train
519,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,isssty,0,0,1,0,0,1,Train
520,Nc1ncnc2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c12,isssty,1,1,-1,-1,-1,1,External
521,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,isssty,0,0,1,0,1,1,Train
522,Cc1cnc2ccc3c(nc(N)n3C)c2n1,isssty,1,1,-1,-1,-1,1,External
523,CC(=O)Cl,isssty,0,0,-1,0,0,-1,External
524,CC12CCC(C(=O)C1=O)C2(C)C,isssty,0,0,0,0,0,0,External
525,C=CC(C)C#N,isssty,0,0,-1,0,0,-1,Train
526,O=[N+]([O-])c1c(O)c(Cl)cc(Cl)c1Cl,isssty,0,0,-1,0,0,-1,External
527,CCCCCCCCC=O,isssty,0,0,-1,0,0,-1,External
528,COc1ccc(C(=O)c2ccccc2)c(O)c1,isssty,0,0,-1,0,0,-1,Train
529,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,isssty,0,0,-1,0,0,-1,Train
530,COc1ccc(N)cc1,isssty,0,0,0,0,0,0,Internal
531,CN(C)c1ccc(/N=N/c2ccccc2)cc1,isssty,1,-1,-1,0,-1,1,Train
532,CCOc1ccc(N=O)cc1,isssty,1,1,-1,-1,-1,1,Train
533,O=C(Br)CBr,isssty,0,0,0,0,0,0,Train
534,CCC(=O)O,isssty,0,0,-1,0,0,-1,Train
535,C=Cc1cccc(C)c1,isssty,0,0,-1,0,0,-1,Train
536,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,isssty,0,1,0,0,0,1,Train
537,Cc1ccc(N)cc1C,isssty,0,0,-1,0,0,-1,Train
538,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,isssty,0,0,-1,0,0,-1,Train
539,CC(N)Cc1ccccc1,isssty,0,0,-1,0,0,-1,Train
540,c1ccc2c(c1)ccc1ccccc12,isssty,0,0,-1,0,-1,-1,Train
541,Cc1cccc(Br)c1,isssty,0,0,-1,0,0,-1,Train
542,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,isssty,0,1,-1,0,0,1,Train
543,c1cc2c3c(cccc3c1)CC2,isssty,0,0,-1,0,0,-1,Train
544,Cc1ccc(Br)cc1,isssty,0,0,-1,0,0,-1,Train
545,O=[N+]([O-])c1cc(O)c2ccc3cccc4ccc1c2c34,isssty,1,1,-1,-1,-1,1,Train
546,[CH3][Hg+],isssty,0,0,-1,0,0,-1,External
547,CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2,isssty,1,-1,-1,-1,-1,1,External
548,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,isssty,0,0,-1,0,0,-1,Train
549,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,isssty,1,1,-1,1,1,1,Train
550,CCCCOCCOCCSC#N,isssty,0,0,-1,0,0,-1,Train
551,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,isssty,0,0,-1,0,0,-1,Train
552,CCCCCCC=O,isssty,0,0,-1,0,0,-1,Train
553,CCCCCCC(=O)O,isssty,0,0,-1,0,0,-1,Train
554,O=[N+]([O-])c1ccc2c(c1)Oc1ccccc1O2,isssty,1,0,-1,-1,-1,1,Train
555,Oc1cc(Cl)c(Cl)c(Cl)c1,isssty,0,0,-1,0,0,-1,Train
556,CC(O)C#N,isssty,0,0,-1,0,0,-1,Train
557,N#Cc1cccc(C#N)c1,isssty,0,0,-1,0,0,-1,Train
558,O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1/N=N/c1ccc(S(=O)(=O)O)cc1.[Al],isssty,0,0,-1,0,0,-1,Train
559,Nc1cc2nc3ccccc3[nH]c-2cc1=O,isssty,-1,-1,-1,-1,1,1,Train
560,O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12,isssty,1,1,1,-1,-1,1,Train
561,CC(CC(=O)O)C(=O)O,isssty,0,0,-1,0,0,-1,Train
562,CCN(N=O)C(N)=O,isssty,1,1,1,1,-1,1,Train
563,CC(=O)c1ccccc1[N+](=O)[O-],isssty,0,0,-1,0,0,-1,External
564,CN(C)N/N=C1/N=CN=C1C(N)=O,isssty,1,1,-1,1,-1,1,Train
565,O=C(O)C(Br)Br,isssty,0,1,-1,-1,-1,1,Train
566,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,isssty,0,0,-1,0,-1,-1,Train
567,CCCCCCCCCCCC(=O)O,isssty,0,0,-1,0,0,-1,Train
568,O=[N+]([O-])c1ccc(Nc2ncnc3c2ncn3-c2ccc([N+](=O)[O-])cc2)cc1,isssty,0,0,-1,-1,-1,-1,Train
569,c1cc2ccc3cccc4ccc(c1)c2c34,isssty,0,0,-1,-1,1,1,Train
570,COc1ccccc1/C=C/C=O,isssty,0,0,0,0,0,0,External
571,CN(C)/N=N/c1ccc(Cl)cc1,isssty,1,-1,-1,-1,1,1,Train
572,CCc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,isssty,0,0,0,0,0,0,External
573,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1,isssty,0,0,-1,0,0,-1,External
574,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,isssty,1,0,0,-1,0,1,Train
575,CCCCOP(=O)(OCCCC)OCCCC,isssty,0,0,0,0,-1,-1,External
576,O=C1c2ccccc2C(=O)c2c1cc(O)c(CO)c2O,isssty,1,1,1,0,1,1,External
577,Nc1ccc2ccc3cccc4ccc1c2c34,isssty,1,1,-1,0,-1,1,Train
578,CCC(C)(C)C,isssty,0,0,-1,0,-1,-1,Train
579,COc1ccc(C)cc1N,isssty,1,1,-1,0,1,1,External
580,CCCCC(CC)COCC1CO1,isssty,0,0,-1,0,-1,-1,Train
581,CC(=O)Nc1ccccc1,isssty,0,0,-1,0,-1,-1,Train
582,CCOC(=O)C1OC1c1ccccc1,isssty,0,0,-1,0,0,-1,External
583,O=[N+]([O-])c1ccc2ccc3cc4ccccc4c4ccc1c2c34,isssty,1,1,-1,-1,-1,1,Train
584,CC/C=C/C=C/C=C/C=C/C=C/OC[C@@H](O)CO,isssty,1,1,1,-1,-1,1,External
585,Nc1c(Cl)cc(Cl)cc1Cl,isssty,0,0,-1,0,-1,-1,Train
586,O=C(O)/C=C/c1ccccc1,isssty,0,0,0,0,0,0,Train
587,CN(CCO)CCO,isssty,0,0,-1,0,0,-1,Train
588,O=[N+]([O-])c1ccccc1,isssty,0,0,0,0,0,0,Train
